"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare Part B premiums","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)"
"20211015","1492051","1","48","4804637","48","62","1","1","4","1","0","0","850","0","14920510000000","291185","1492051001","2","2","0","0","0","0.6534829100484774","2","1.0016079999999996","0","14007.021406151669","215396.9574662921","292400","0","0","0","0","0","65994.727","65994.727","0","4702","0","1089.7425","1089.7425","0","5216.573033707866","2766.5730337078653"
"20211015","1492051","2","48","4804637","26","66","2","1","3","3","0","0","1600","0","14920509816832","0","1492051001","2","2","0","0","0","0.6534829100484774","2","1.0016079999999996","0","14007.021406151669","215396.9574662921","292400","0","0","0","0","0","65994.727","65994.727","0","4702","0","1089.7425","1089.7425","0","5216.573033707866","2766.5730337078653"
"20211015","1492052","1","55","5555101","24","33","1","1","3","1","0","0","1327.534039334342","0","14920520000000","90000","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492052","2","55","5555101","27","33","2","1","3","1","0","0","175","0","14920520302592","0","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492052","3","55","5555101","24","10","2","5","0","1","0","0","0","0","14920520000000","90000","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492052","4","55","5555101","24","9","2","5","0","1","0","0","0","0","14920520000000","90000","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492052","5","55","5555101","22","5","1","5","0","1","0","0","0","0","14920520000000","90000","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492052","6","55","5555101","16","3","1","5","0","1","0","0","0","0","14920520000000","90000","1492052001","6","2","4","0","0","1.2230863395232021","1","0.8825679999999809","0","27832.715794275482","58060.864115965436","90000","0","0","265.029","0","0","3256.74","7305.3599","0","5085","4143.3999","15765.658872082975","3368.295","12397.363872082975","3953.366111951589","2450.832072617247"
"20211015","1492053","1","48","4803700","93","56","1","1","4","1","0","0","0","0","14920530000000","153004","1492053001","3","2","1","0","0","0.8801833070327151","1","0.8558559999999853","0","19423.3492795027","121061.9693483146","155404","0","0","88.343","0","0","24486","24486","0","6239","0","3368.295","3368.295","0","337.0786516853933","0"
"20211015","1492053","2","48","4803700","90","51","2","1","4","1","0","0","263.3426966292135","0","14920529739776","0","1492053001","3","2","1","0","0","0.8801833070327151","1","0.8558559999999853","0","19423.3492795027","121061.9693483146","155404","0","0","88.343","0","0","24486","24486","0","6239","0","3368.295","3368.295","0","337.0786516853933","0"
"20211015","1492053","3","48","4803700","110","17","1","5","0","1","0","0","73.73595505617982","0","14920530000000","153004","1492053001","3","2","1","0","0","0.8801833070327151","1","0.8558559999999853","0","19423.3492795027","121061.9693483146","155404","0","0","88.343","0","0","24486","24486","0","6239","0","3368.295","3368.295","0","337.0786516853933","0"
"20211015","1492054","1","6","603701","66","66","1","1","3","1","0","0","3574.1301059001507","1198.8000000000002","14920540000000","80400","1492054001","2","2","0","0","0","0.6534829100484774","2","1.2271300000000003","0","17160.841544926665","54482.692254925285","80400","0","0","0","0","0","8092.5","8092.5","0","4357","1904.02","3368.295","3368.295","0","8195.49274507471","52.668539325842744"
"20211015","1492054","2","6","603701","54","56","2","1","2","1","1","0","3369.894099848714","0","14920540225536","0","1492054001","2","2","0","0","0","0.6534829100484774","2","1.2271300000000003","0","17160.841544926665","54482.692254925285","80400","0","0","0","0","0","8092.5","8092.5","0","4357","1904.02","3368.295","3368.295","0","8195.49274507471","52.668539325842744"
"20211015","1492055","1","13","1303500","26","52","1","1","3","1","0","0","200","0","14920550000000","62000","1492055001","4","4","0","0","0","1.2230863395232021","1","0.8185599999999997","0","25814.15578240161","49758.281758337725","72500","0","0","0","0","0","5505","5505","0","4098","2965.5","4804.77375","4804.77375","0","5368.444491662274","4579.337078651685"
"20211015","1492055","2","13","1303500","22","53","2","1","2","1","0","0","153.17700453857788","0","14920549662720","0","1492055001","4","4","0","0","0","1.2230863395232021","1","0.8185599999999997","0","25814.15578240161","49758.281758337725","72500","0","0","0","0","0","5505","5505","0","4098","2965.5","4804.77375","4804.77375","0","5368.444491662274","4579.337078651685"
"20211015","1492055","3","13","1303500","46","20","2","5","0","1","0","0","150","0","14920550000013","7000","1492055001","4","4","0","0","0","1.2230863395232021","1","0.8185599999999997","0","25814.15578240161","49758.281758337725","72500","0","0","0","0","0","5505","5505","0","4098","2965.5","4804.77375","4804.77375","0","5368.444491662274","4579.337078651685"
"20211015","1492055","4","13","1303500","47","19","2","5","0","1","0","0","285.930408472012","0","14920550000014","3500","1492055001","4","4","0","0","0","1.2230863395232021","1","0.8185599999999997","0","25814.15578240161","49758.281758337725","72500","0","0","0","0","0","5505","5505","0","4098","2965.5","4804.77375","4804.77375","0","5368.444491662274","4579.337078651685"
"20211015","1492056","1","21","2100300","304","25","2","5","2","2","0","0","220","0","14920560000000","20000","1492056001","4","2","2","1","0","1","3","0.8441800000000004","0","21193.13890000001","38869.190206539126","40000","1264","0","499.49699999999996","0","0","-5522.7598","1102.5","4625.2598","2260","943.53999","3368.295","3368.295","0","1845.2316034608784","571.8608169440245"
"20211015","1492056","2","21","2100300","125","5","2","5","0","2","0","0","0","0","14920560000000","20000","1492056001","4","2","2","1","0","1","3","0.8441800000000004","0","21193.13890000001","38869.190206539126","40000","1264","0","499.49699999999996","0","0","-5522.7598","1102.5","4625.2598","2260","943.53999","3368.295","3368.295","0","1845.2316034608784","571.8608169440245"
"20211015","1492056","3","21","2100300","176","2","2","5","0","2","0","0","0","0","14920560000000","20000","1492056001","4","2","2","1","0","1","3","0.8441800000000004","0","21193.13890000001","38869.190206539126","40000","1264","0","499.49699999999996","0","0","-5522.7598","1102.5","4625.2598","2260","943.53999","3368.295","3368.295","0","1845.2316034608784","571.8608169440245"
"20211015","1492056","4","21","2100300","171","30","1","5","2","2","0","0","1053.370786516854","0","14920560000014","20000","1492056001","4","2","2","1","0","1","3","0.8441800000000004","0","21193.13890000001","38869.190206539126","40000","1264","0","499.49699999999996","0","0","-5522.7598","1102.5","4625.2598","2260","943.53999","3368.295","3368.295","0","1845.2316034608784","571.8608169440245"
"20211015","1492057","1","42","4202003","90","84","1","1","2","1","0","0","280","1198.8000000000002","14920570000000","3440","1492057001","4","4","0","0","0","1.2230863395232021","2","0.9336699999999999","0","24437.92308412424","99674.60328107057","129980","0","0","0","0","0","13486","13486","0","5701","3129.5600999999997","3368.295","3368.295","0","4620.541618929439","942.2393717384282"
"20211015","1492057","2","42","4202003","85","82","2","1","2","1","0","0","316.011235955056","1198.8000000000002","14920569585664","0","1492057001","4","4","0","0","0","1.2230863395232021","2","0.9336699999999999","0","24437.92308412424","99674.60328107057","129980","0","0","0","0","0","13486","13486","0","5701","3129.5600999999997","3368.295","3368.295","0","4620.541618929439","942.2393717384282"
"20211015","1492057","3","42","4202003","107","53","2","5","2","1","0","0","210.67415730337075","0","14920570000013","36940","1492057001","4","4","0","0","0","1.2230863395232021","2","0.9336699999999999","0","24437.92308412424","99674.60328107057","129980","0","0","0","0","0","13486","13486","0","5701","3129.5600999999997","3368.295","3368.295","0","4620.541618929439","942.2393717384282"
"20211015","1492057","4","42","4202003","112","51","1","3","3","1","0","0","474.0168539325841","0","14920570000014","65000","1492057001","4","4","0","0","0","1.2230863395232021","2","0.9336699999999999","0","24437.92308412424","99674.60328107057","129980","0","0","0","0","0","13486","13486","0","5701","3129.5600999999997","3368.295","3368.295","0","4620.541618929439","942.2393717384282"
"20211015","1492058","1","12","1209905","99","64","1","1","3","2","0","0","56.16490166414542","0","14920580000000","44400","1492058001","2","2","0","0","0","0.6534829100484774","2","1.1189920000000044","0","15648.58197749273","39256.799470499245","44400","0","0","0","0","0","2692.5","2692.5","0","0","0","0","0","0","2450.7005295007566","256.2500000000001"
"20211015","1492058","2","12","1209905","95","75","2","1","4","1","0","0","939.4856278366111","1198.8000000000002","14920580071424","0","1492058001","2","2","0","0","0","0.6534829100484774","2","1.1189920000000044","0","15648.58197749273","39256.799470499245","44400","0","0","0","0","0","2692.5","2692.5","0","0","0","0","0","0","2450.7005295007566","256.2500000000001"
"20211015","1492059","1","45","4500900","88","49","2","1","3","1","0","1","15.800561797752835","0","14920590000000","14000","1492059001","2","2","0","0","0","0.6534829100484774","3","0.8387900000000023","1","13760.92742065165","11891.751376404494","14000","0","0","0","0","0","-398.5","0","398.5","791","0","1684.1475","1684.1475","0","31.60112359550567","0"
"20211015","1492059","2","45","4500900","126","58","1","1","2","1","0","1","15.800561797752835","0","14920589508608","0","1492059001","2","2","0","0","0","0.6534829100484774","3","0.8387900000000023","1","13760.92742065165","11891.751376404494","14000","0","0","0","0","0","-398.5","0","398.5","791","0","1684.1475","1684.1475","0","31.60112359550567","0"
"20211015","1492060","1","17","1703421","75","81","2","2","2","1","0","0","89.53651685393265","0","14920600000000","3500","1492060001","2","2","0","0","0","0.6534829100484774","1","1.065015999999984","1","17944.88416106816","16790.463483146068","16900","0","0","0","0","0","0","0","0","0","0","0","0","0","109.53651685393265","0"
"20211015","1492060","2","17","1703421","122","49","1","1","2","1","0","0","20","0","14920600000012","0","1492060001","2","2","0","0","0","0.6534829100484774","1","1.065015999999984","1","17944.88416106816","16790.463483146068","16900","0","0","0","0","0","0","0","0","0","0","0","0","0","109.53651685393265","0"
"20211015","1492061","1","18","1803200","100","61","1","2","3","1","0","0","150","0","14920610000000","89800","1492061001","3","3","0","0","0","1","1","0.9405280000000018","0","24250.573952000046","88054.0338161876","112840","0","0","0","0","0","16121.17","16396.5","275.32999","1333","3188.08","3005.0475","3005.0475","0","1138.668683812405","674.4326777609681"
"20211015","1492061","2","18","1803200","76","26","2","5","3","1","0","0","110","0","14920610000012","10360","1492061001","3","3","0","0","0","1","1","0.9405280000000018","0","24250.573952000046","88054.0338161876","112840","0","0","0","0","0","16121.17","16396.5","275.32999","1333","3188.08","3005.0475","3005.0475","0","1138.668683812405","674.4326777609681"
"20211015","1492061","3","18","1803200","110","24","1","5","0","1","0","0","204.23600605143702","0","14920610000013","12680","1492061001","3","3","0","0","0","1","1","0.9405280000000018","0","24250.573952000046","88054.0338161876","112840","0","0","0","0","0","16121.17","16396.5","275.32999","1333","3188.08","3005.0475","3005.0475","0","1138.668683812405","674.4326777609681"
"20211015","1492062","1","26","2601004","96","76","2","2","4","1","0","0","76.58850226928871","1198.8000000000002","14920620000000","1800","1492062001","1","1","0","0","0","0.46346305677196975","2","0.9384939999999995","0","9308.086177246068","13666.184531438576","15700","0","0","0","0","0","0","0","0","0","0","0","0","0","2033.8154685614238","758.4269662921349"
"20211015","1492063","1","42","4203301","240","34","1","3","4","1","0","0","100","0","14920630000000","80010","1492063001","1","1","0","0","0","0.46346305677196975","3","1.0808499999999994","0","12575.949197515338","56354.5424","80010","0","0","0","0","0","13595","13595","0","4520","2456.3101","1684.1475","1684.1475","0","1400","1300"
"20211015","1492063","2","42","4203301","289","24","2","5","0","1","0","0","1000.7022471910113","0","14920630000012","37004","1492063003","1","1","0","0","0","0.46346305677196975","3","1.0808499999999994","0","12575.949197515338","27439.030152808988","37004","0","0","0","0","0","3653.1001","3653.1001","0","2091","1136.02","1684.1475","1684.1475","0","1000.7022471910113","0"
"20211015","1492065","1","48","4804629","413","34","1","1","4","4","0","0","580","0","14920650000000","80000","1492065001","1","1","0","0","0","0.46346305677196975","3","1.0019599999999997","0","11658.045110739207","59623.3525","80000","0","0","0","0","0","13592.5","13592.5","0","4520","0","1684.1475","1684.1475","0","580","0"
"20211015","1492066","1","6","607115","70","54","1","1","3","1","1","0","153.17700453857788","0","14920660000000","50000","1492066001","5","4","1","0","0","1.328201239943334","3","1.0979999999999999","0","36612.252357397585","53829.53597822995","70000","0","0","0","0","0","-464","3705","3169","3955","582.67999","3368.295","3368.295","0","8728.489031770046","2336.7275280898875"
"20211015","1492066","2","6","607115","77","51","2","1","3","1","0","0","5319.522471910113","0","14920659763200","0","1492066001","5","4","1","0","0","1.328201239943334","3","1.0979999999999999","0","36612.252357397585","53829.53597822995","70000","0","0","0","0","0","-464","3705","3169","3955","582.67999","3368.295","3368.295","0","8728.489031770046","2336.7275280898875"
"20211015","1492066","3","6","607115","107","22","2","1","0","1","1","0","408.4720121028745","0","14920660000001","20000","1492066001","5","4","1","0","0","1.328201239943334","3","1.0979999999999999","0","36612.252357397585","53829.53597822995","70000","0","0","0","0","0","-464","3705","3169","3955","582.67999","3368.295","3368.295","0","8728.489031770046","2336.7275280898875"
"20211015","1492066","4","6","607115","79","2","2","5","0","1","1","0","0","0","14920660000001","20000","1492066001","5","4","1","0","0","1.328201239943334","3","1.0979999999999999","0","36612.252357397585","53829.53597822995","70000","0","0","0","0","0","-464","3705","3169","3955","582.67999","3368.295","3368.295","0","8728.489031770046","2336.7275280898875"
"20211015","1492066","5","6","607115","92","23","1","1","0","1","1","0","510.59001512859305","0","14920659763200","0","1492066001","5","4","1","0","0","1.328201239943334","3","1.0979999999999999","0","36612.252357397585","53829.53597822995","70000","0","0","0","0","0","-464","3705","3169","3955","582.67999","3368.295","3368.295","0","8728.489031770046","2336.7275280898875"
"20211015","1492068","1","28","2801300","20","43","2","1","3","1","0","0","30.000000000000114","0","14920680000000","57300","1492068001","5","2","3","0","0","1.1139424459794183","2","0.9433180000000012","0","22487.161949487265","47392.395289485634","57300","0","0","265.029","0","0","90","3090","0","3238","1630.9399","2691.33375","2691.33375","0","2522.3600605143724","1681.7700453857792"
"20211015","1492068","2","28","2801300","28","45","1","1","3","1","0","0","408.4720121028745","0","14920679686144","0","1492068001","5","2","3","0","0","1.1139424459794183","2","0.9433180000000012","0","22487.161949487265","47392.395289485634","57300","0","0","265.029","0","0","90","3090","0","3238","1630.9399","2691.33375","2691.33375","0","2522.3600605143724","1681.7700453857792"
"20211015","1492068","3","28","2801300","20","16","1","5","0","1","0","0","102.11800302571874","0","14920680000000","57300","1492068001","5","2","3","0","0","1.1139424459794183","2","0.9433180000000012","0","22487.161949487265","47392.395289485634","57300","0","0","265.029","0","0","90","3090","0","3238","1630.9399","2691.33375","2691.33375","0","2522.3600605143724","1681.7700453857792"
"20211015","1492068","4","28","2801300","36","15","2","5","0","1","0","0","300","0","14920680000000","57300","1492068001","5","2","3","0","0","1.1139424459794183","2","0.9433180000000012","0","22487.161949487265","47392.395289485634","57300","0","0","265.029","0","0","90","3090","0","3238","1630.9399","2691.33375","2691.33375","0","2522.3600605143724","1681.7700453857792"
"20211015","1492068","5","28","2801300","21","10","1","5","0","1","0","0","0","0","14920680000000","57300","1492068001","5","2","3","0","0","1.1139424459794183","2","0.9433180000000012","0","22487.161949487265","47392.395289485634","57300","0","0","265.029","0","0","90","3090","0","3238","1630.9399","2691.33375","2691.33375","0","2522.3600605143724","1681.7700453857792"
"20211015","1492069","1","55","5500101","101","46","1","1","3","1","0","0","300","0","14920690000000","45600","1492069001","2","2","0","0","0","0.6534829100484774","3","1.0225400000000004","0","16775.47267458256","29360.66375","45600","0","0","0","0","0","3045","3045","0","2575","1386.21","3120.6262500000003","3120.6262500000003","0","6112.5","312.5"
"20211015","1492069","2","55","5500101","98","56","2","1","3","1","0","0","5500","0","14920690171904","0","1492069001","2","2","0","0","0","0.6534829100484774","3","1.0225400000000004","0","16775.47267458256","29360.66375","45600","0","0","0","0","0","3045","3045","0","2575","1386.21","3120.6262500000003","3120.6262500000003","0","6112.5","312.5"
"20211015","1492070","1","34","3401403","64","47","1","1","4","1","0","0","1264.0449438202247","0","14920700000000","668000","1492070001","4","2","2","0","0","1","1","1.231335999999997","0","31748.767423999925","426004.94048572134","668000","0","0","0","0","0","181046.27","176466.27","0","11584","41531.602","1684.1475","1684.1475","0","6149.040014278673","2757.1860816944027"
"20211015","1492070","2","34","3401403","65","48","2","1","4","1","0","0","2127.808988764045","0","14920699609088","0","1492070001","4","2","2","0","0","1","1","1.231335999999997","0","31748.767423999925","426004.94048572134","668000","0","0","0","0","0","181046.27","176466.27","0","11584","41531.602","1684.1475","1684.1475","0","6149.040014278673","2757.1860816944027"
"20211015","1492070","3","34","3401403","68","14","2","5","0","1","0","0","0","0","14920700000000","668000","1492070001","4","2","2","0","0","1","1","1.231335999999997","0","31748.767423999925","426004.94048572134","668000","0","0","0","0","0","181046.27","176466.27","0","11584","41531.602","1684.1475","1684.1475","0","6149.040014278673","2757.1860816944027"
"20211015","1492070","4","34","3401403","68","13","2","5","0","1","0","0","0","0","14920700000000","668000","1492070001","4","2","2","0","0","1","1","1.231335999999997","0","31748.767423999925","426004.94048572134","668000","0","0","0","0","0","181046.27","176466.27","0","11584","41531.602","1684.1475","1684.1475","0","6149.040014278673","2757.1860816944027"
"20211015","1492072","1","48","4806000","82","28","1","1","4","1","0","0","790.0280898876404","0","14920720000000","71900","1492072001","3","2","1","0","0","0.8801833070327151","3","0.8598599999999874","0","19000.32807355892","57105.362514044944","71900","0","0","0","0","0","5420","6420","0","4063","0","3120.6262500000003","3120.6262500000003","0","2191.011235955056","526.685393258427"
"20211015","1492072","2","48","4806000","110","28","2","1","4","1","0","0","874.2977528089887","0","14920719532032","0","1492072001","3","2","1","0","0","0.8801833070327151","3","0.8598599999999874","0","19000.32807355892","57105.362514044944","71900","0","0","0","0","0","5420","6420","0","4063","0","3120.6262500000003","3120.6262500000003","0","2191.011235955056","526.685393258427"
"20211015","1492072","3","48","4806000","99","0","2","5","0","1","0","0","0","0","14920720000000","71900","1492072001","3","2","1","0","0","0.8801833070327151","3","0.8598599999999874","0","19000.32807355892","57105.362514044944","71900","0","0","0","0","0","5420","6420","0","4063","0","3120.6262500000003","3120.6262500000003","0","2191.011235955056","526.685393258427"
"20211015","1492073","1","29","2900903","30","70","1","3","4","1","0","0","306.35400907715575","1198.8000000000002","14920730000000","17650","1492073001","1","1","0","0","0","0.46346305677196975","1","0.9465759999999993","0","11311.518317713348","23380.263501022844","33100","0","0","0","0","0","385.73999","385.73999","0","735","4.0999999","1089.7425","1089.7425","0","7505.154009077156","6000"
"20211015","1492074","1","45","4501102","107","74","2","2","4","1","0","0","737.3595505617978","1198.8000000000002","14920740000000","65335","1492074001","1","1","0","0","0","0.46346305677196975","1","0.9405280000000003","0","11239.24513226863","52923.082949438205","68200","0","0","0","0","0","9563.75","9563.75","0","966","1126.86","1684.1475","1684.1475","0","1936.159550561798","0"
"20211015","1492076","1","36","3601802","123","55","2","1","4","1","0","0","180.0000000000001","0","14920760000000","178500","1492076001","2","2","0","0","0","0.6534829100484774","1","1.0297359999999984","0","17350.4372107855","123859.605","178500","0","0","0","0","0","30066.35","30066.35","0","9832","10743.75","3368.295","3368.295","0","630.0000000000001","0"
"20211015","1492076","2","36","3601802","137","50","1","1","4","1","0","0","450","0","14920760426496","0","1492076001","2","2","0","0","0","0.6534829100484774","1","1.0297359999999984","0","17350.4372107855","123859.605","178500","0","0","0","0","0","30066.35","30066.35","0","9832","10743.75","3368.295","3368.295","0","630.0000000000001","0"
"20211015","1492077","1","34","3400304","132","52","2","1","4","1","0","0","300","0","14920770000000","115190","1492077001","2","2","0","0","0","0.6534829100484774","2","1.1845179999999993","0","16564.93257039876","82091.51826861921","115190","0","0","0","0","0","13932.27","13932.27","0","8311","3009.1201","1750.1925","1750.1925","0","6095.899131380782","2495.899131380782"
"20211015","1492077","2","34","3400304","128","51","1","1","2","1","0","0","3300","0","14920769863680","0","1492077001","2","2","0","0","0","0.6534829100484774","2","1.1845179999999993","0","16564.93257039876","82091.51826861921","115190","0","0","0","0","0","13932.27","13932.27","0","8311","3009.1201","1750.1925","1750.1925","0","6095.899131380782","2495.899131380782"
"20211015","1492078","1","42","4200801","55","57","1","1","3","1","0","0","1026.2859304084723","0","14920780000000","120000","1492078001","2","2","0","0","0","0.6534829100484774","1","0.8951679999999991","0","15083.046700420733","82306.1023151167","120000","0","0","0","0","0","16399.881","16399.881","0","6780","3684","3368.295","3368.295","0","7461.721684883306","3269.777660677557"
"20211015","1492078","2","42","4200801","57","59","2","1","4","1","0","0","3165.6580937972767","0","14920780349440","0","1492078001","2","2","0","0","0","0.6534829100484774","1","0.8951679999999991","0","15083.046700420733","82306.1023151167","120000","0","0","0","0","0","16399.881","16399.881","0","6780","3684","3368.295","3368.295","0","7461.721684883306","3269.777660677557"
"20211015","1492079","1","30","3000100","61","55","1","1","2","4","0","0","0","0","14920790000000","96000","1492079001","2","2","0","0","0","0.6534829100484774","1","0.8755119999999976","0","14751.854828120235","70055.10032910298","96000","0","0","0","0","0","11185","11185","0","5425","4407.2998","3368.295","3368.295","0","1559.3048708970068","742.9425113464448"
"20211015","1492079","2","30","3000100","111","54","2","1","3","4","0","0","816.3623595505619","0","14920789786624","0","1492079001","2","2","0","0","0","0.6534829100484774","1","0.8755119999999976","0","14751.854828120235","70055.10032910298","96000","0","0","0","0","0","11185","11185","0","5425","4407.2998","3368.295","3368.295","0","1559.3048708970068","742.9425113464448"
"20211015","1492080","1","17","1700501","23","33","2","1","4","1","0","0","550","0","14920800000000","100000","1492080001","2","2","0","0","0","0.6534829100484774","1","0.8447679999999904","0","14233.836771445014","72917.85668539326","100000","0","0","0","0","0","12185","12185","0","5650","4557.5","3368.295","3368.295","0","1321.3483146067415","349.99999999999994"
"20211015","1492080","2","17","1700501","14","29","1","1","3","1","0","0","421.3483146067415","0","14920800272384","0","1492080001","2","2","0","0","0","0.6534829100484774","1","0.8447679999999904","0","14233.836771445014","72917.85668539326","100000","0","0","0","0","0","12185","12185","0","5650","4557.5","3368.295","3368.295","0","1321.3483146067415","349.99999999999994"
"20211015","1492081","1","12","1205707","53","44","1","1","4","1","0","0","408.4720121028745","0","14920810000000","130500","1492081001","5","2","3","0","0","1.1139424459794183","1","1.041327999999999","0","29908.910380830654","101051.41197579425","130500","0","0","1498.4909999999998","0","0","14972.04","16960","0","7345","0","6673.094999999999","3368.295","3304.7999999999997","1956.944024205749","1140"
"20211015","1492081","2","12","1205707","52","47","2","1","4","1","0","0","408.4720121028745","0","14920809709568","0","1492081001","5","2","3","0","0","1.1139424459794183","1","1.041327999999999","0","29908.910380830654","101051.41197579425","130500","0","0","1498.4909999999998","0","0","14972.04","16960","0","7345","0","6673.094999999999","3368.295","3304.7999999999997","1956.944024205749","1140"
"20211015","1492081","3","12","1205707","52","12","1","5","0","4","0","0","0","0","14920810000000","130500","1492081001","5","2","3","0","0","1.1139424459794183","1","1.041327999999999","0","29908.910380830654","101051.41197579425","130500","0","0","1498.4909999999998","0","0","14972.04","16960","0","7345","0","6673.094999999999","3368.295","3304.7999999999997","1956.944024205749","1140"
"20211015","1492081","4","12","1205707","60","8","2","5","0","2","0","0","0","0","14920810000000","130500","1492081001","5","2","3","0","0","1.1139424459794183","1","1.041327999999999","0","29908.910380830654","101051.41197579425","130500","0","0","1498.4909999999998","0","0","14972.04","16960","0","7345","0","6673.094999999999","3368.295","3304.7999999999997","1956.944024205749","1140"
"20211015","1492081","5","12","1205707","52","6","1","5","0","2","0","0","0","0","14920810000000","130500","1492081001","5","2","3","0","0","1.1139424459794183","1","1.041327999999999","0","29908.910380830654","101051.41197579425","130500","0","0","1498.4909999999998","0","0","14972.04","16960","0","7345","0","6673.094999999999","3368.295","3304.7999999999997","1956.944024205749","1140"
"20211015","1492082","1","6","610702","57","32","2","1","4","1","1","0","136.93820224719093","0","14920820000000","92000","1492082001","4","2","2","0","0","1","1","0.9112960000000001","0","23496.856064000003","59477.50615894215","92000","0","0","0","0","0","6809.6201","8865","0","5198","2355.55","17491.37192307692","3368.295","14123.076923076922","667.9518179809274","0"
"20211015","1492082","2","6","610702","64","33","1","1","3","1","1","0","531.0136157337365","0","14920820195328","0","1492082001","4","2","2","0","0","1","1","0.9112960000000001","0","23496.856064000003","59477.50615894215","92000","0","0","0","0","0","6809.6201","8865","0","5198","2355.55","17491.37192307692","3368.295","14123.076923076922","667.9518179809274","0"
"20211015","1492082","3","6","610702","71","4","2","5","0","1","1","0","0","0","14920820000000","92000","1492082001","4","2","2","0","0","1","1","0.9112960000000001","0","23496.856064000003","59477.50615894215","92000","0","0","0","0","0","6809.6201","8865","0","5198","2355.55","17491.37192307692","3368.295","14123.076923076922","667.9518179809274","0"
"20211015","1492082","4","6","610702","73","1","1","5","0","1","1","0","0","0","14920820000000","92000","1492082001","4","2","2","0","0","1","1","0.9112960000000001","0","23496.856064000003","59477.50615894215","92000","0","0","0","0","0","6809.6201","8865","0","5198","2355.55","17491.37192307692","3368.295","14123.076923076922","667.9518179809274","0"
"20211015","1492083","1","25","2500200","22","69","2","5","4","1","0","0","1316.7134831460676","0","14920830000000","32870","1492083001","1","1","0","0","0","0.46346305677196975","2","1","0","9918.109414920153","27279.856416853934","32870","0","0","0","0","0","2815.5","2815.5","0","0","1457.9301","0","0","0","1316.7134831460676","0"
"20211015","1492084","1","12","1201102","107","90","2","2","4","1","0","0","9496.974281391831","1198.8000000000002","14920840000000","8400","1492084001","1","1","0","0","0","0.46346305677196975","2","1.1189920000000009","1","11098.28509042034","-19895.774281391838","20400","0","0","0","0","0","0","0","0","0","0","0","0","0","40295.77428139184","29600.000000000004"
"20211015","1492085","1","6","610702","65","61","1","3","2","4","1","0","663.767019667171","0","14920850000000","62000","1492085001","2","2","0","1","0","0.6534829100484774","1","0.9112960000000001","0","15354.793877692933","55591.125479332826","77000","0","0","0","0","0","9617.5","9617.5","0","3503","2940.4600010000004","1684.1475","1684.1475","0","3663.767019667171","0"
"20211015","1492085","2","6","610702","50","53","2","3","1","4","1","0","3000","0","14920850000012","15000","1492085001","2","2","0","1","0","0.6534829100484774","1","0.9112960000000001","0","15354.793877692933","55591.125479332826","77000","0","0","0","0","0","9617.5","9617.5","0","3503","2940.4600010000004","1684.1475","1684.1475","0","3663.767019667171","0"
